trip_id,arrival_time,departure_time,stop_id,stop_sequence
SWAN_SWAN_IN_7,19:29:00,19:29:00,SWAN_S0125,56
SWAN_SWAN_IN_7,19:31:00,19:31:00,SWAN_S0126,57
SWAN_SWAN_IN_7,19:32:00,19:32:00,SWAN_S0127,58
SWAN_SWAN_IN_7,19:38:00,19:38:00,SWAN_S0076,59
SWAN_SWAN_OUT_1,6:50:00,6:50:00,SWAN_S0128,1
SWAN_SWAN_OUT_1,6:50:00,6:50:00,SWAN_S0091,2
SWAN_SWAN_OUT_1,6:51:00,6:51:00,SWAN_S0090,3
SWAN_SWAN_OUT_1,6:51:00,6:51:00,SWAN_S0089,4
SWAN_SWAN_OUT_1,6:51:00,6:51:00,SWAN_S0088,5
SWAN_SWAN_OUT_1,6:52:00,6:52:00,SWAN_S0087,6
SWAN_SWAN_OUT_1,6:53:00,6:53:00,SWAN_S0086,7
SWAN_SWAN_OUT_1,6:54:00,6:54:00,SWAN_S0085,8
SWAN_SWAN_OUT_1,6:55:00,6:55:00,SWAN_S0084,9
SWAN_SWAN_OUT_1,6:56:00,6:56:00,SWAN_S0083,10
SWAN_SWAN_OUT_1,6:57:00,6:57:00,SWAN_S0082,11
SWAN_SWAN_OUT_1,6:57:00,6:57:00,SWAN_S0081,12
SWAN_SWAN_OUT_1,6:58:00,6:58:00,SWAN_S0080,13
SWAN_SWAN_OUT_1,6:59:00,6:59:00,SWAN_S0079,14
SWAN_SWAN_OUT_1,7:00:00,7:00:00,SWAN_S0078,15
SWAN_SWAN_OUT_1,7:01:00,7:01:00,SWAN_S0077,16
SWAN_SWAN_OUT_1,7:06:00,7:06:00,SWAN_S0076,17
SWAN_SWAN_OUT_1,7:08:00,7:08:00,SWAN_S0076,18
SWAN_SWAN_OUT_1,7:08:00,7:08:00,SWAN_S0036,19
SWAN_SWAN_OUT_1,7:10:00,7:10:00,SWAN_S0127,20
SWAN_SWAN_OUT_1,7:12:00,7:12:00,SWAN_S0129,21
SWAN_SWAN_OUT_1,7:14:00,7:14:00,SWAN_S0125,22
SWAN_SWAN_OUT_1,7:16:00,7:16:00,SWAN_S0124,23
SWAN_SWAN_OUT_1,7:19:00,7:19:00,SWAN_S0122,24
SWAN_SWAN_OUT_1,7:21:00,7:21:00,SWAN_S0121,25
SWAN_SWAN_OUT_1,7:23:00,7:23:00,SWAN_S0120,26
SWAN_SWAN_OUT_1,7:24:00,7:24:00,SWAN_S0119,27
SWAN_SWAN_OUT_1,7:26:00,7:26:00,SWAN_S0118,28
SWAN_SWAN_OUT_1,7:27:00,7:27:00,SWAN_S0117,29
SWAN_SWAN_OUT_1,7:28:00,7:28:00,SWAN_S0115,30
SWAN_SWAN_OUT_1,7:29:00,7:29:00,SWAN_S0114,31
SWAN_SWAN_OUT_1,7:30:00,7:30:00,SWAN_S0113,32
SWAN_SWAN_OUT_1,7:31:00,7:31:00,SWAN_S0053,33
SWAN_SWAN_OUT_1,7:33:00,7:33:00,SWAN_S0074,34
SWAN_SWAN_OUT_1,7:35:00,7:35:00,SWAN_S0112,35
SWAN_SWAN_OUT_1,7:36:00,7:36:00,SWAN_S0111,36
SWAN_SWAN_OUT_1,7:41:00,7:41:00,SWAN_S0001,37
SWAN_SWAN_OUT_1,7:56:00,7:56:00,SWAN_S0001,38
SWAN_SWAN_OUT_1,7:58:00,7:58:00,SWAN_S0110,39
SWAN_SWAN_OUT_1,8:00:00,8:00:00,SWAN_S0109,40
SWAN_SWAN_OUT_1,8:01:00,8:01:00,SWAN_S0067,41
SWAN_SWAN_OUT_1,8:02:00,8:02:00,SWAN_S0066,42
SWAN_SWAN_OUT_1,8:03:00,8:03:00,SWAN_S0108,43
SWAN_SWAN_OUT_1,8:04:00,8:04:00,SWAN_S0130,44
SWAN_SWAN_OUT_1,8:05:00,8:05:00,SWAN_S0106,45
SWAN_SWAN_OUT_1,8:07:00,8:07:00,SWAN_S0105,46
SWAN_SWAN_OUT_1,8:09:00,8:09:00,SWAN_S0102,47
SWAN_SWAN_OUT_1,8:14:00,8:14:00,SWAN_S0103,48
SWAN_SWAN_OUT_1,8:15:00,8:15:00,SWAN_S0104,49
SWAN_SWAN_OUT_1,8:17:00,8:17:00,SWAN_S0101,50
SWAN_SWAN_OUT_1,8:18:00,8:18:00,SWAN_S0100,51
SWAN_SWAN_OUT_1,8:24:00,8:24:00,SWAN_S0099,52
SWAN_SWAN_OUT_1,8:25:00,8:25:00,SWAN_S0098,53
SWAN_SWAN_OUT_1,8:28:00,8:28:00,SWAN_S0097,54
SWAN_SWAN_OUT_1,8:29:00,8:29:00,SWAN_S0096,55
SWAN_SWAN_OUT_1,8:30:00,8:30:00,SWAN_S0094,56
SWAN_SWAN_OUT_1,8:30:00,8:30:00,SWAN_S0093,57
SWAN_SWAN_OUT_1,8:32:00,8:32:00,SWAN_S0092,58
SWAN_SWAN_OUT_2,8:32:00,8:32:00,SWAN_S0092,1
SWAN_SWAN_OUT_2,8:33:00,8:33:00,SWAN_S0091,2
SWAN_SWAN_OUT_2,8:34:00,8:34:00,SWAN_S0090,3
SWAN_SWAN_OUT_2,8:35:00,8:35:00,SWAN_S0089,4
SWAN_SWAN_OUT_2,8:36:00,8:36:00,SWAN_S0088,5
SWAN_SWAN_OUT_2,8:37:00,8:37:00,SWAN_S0087,6
SWAN_SWAN_OUT_2,8:38:00,8:38:00,SWAN_S0086,7
SWAN_SWAN_OUT_2,8:39:00,8:39:00,SWAN_S0085,8
SWAN_SWAN_OUT_2,8:40:00,8:40:00,SWAN_S0084,9
SWAN_SWAN_OUT_2,8:41:00,8:41:00,SWAN_S0083,10
SWAN_SWAN_OUT_2,8:42:00,8:42:00,SWAN_S0082,11
SWAN_SWAN_OUT_2,8:43:00,8:43:00,SWAN_S0081,12
SWAN_SWAN_OUT_2,8:44:00,8:44:00,SWAN_S0080,13
SWAN_SWAN_OUT_2,8:46:00,8:46:00,SWAN_S0079,14
SWAN_SWAN_OUT_2,8:47:00,8:47:00,SWAN_S0078,15
SWAN_SWAN_OUT_2,8:48:00,8:48:00,SWAN_S0077,16
SWAN_SWAN_OUT_2,8:53:00,8:53:00,SWAN_S0076,17
SWAN_SWAN_OUT_2,8:53:00,8:53:00,SWAN_S0076,18
SWAN_SWAN_OUT_2,8:53:00,8:53:00,SWAN_S0036,19
SWAN_SWAN_OUT_2,8:55:00,8:55:00,SWAN_S0127,20
SWAN_SWAN_OUT_2,8:57:00,8:57:00,SWAN_S0129,21
SWAN_SWAN_OUT_2,8:59:00,8:59:00,SWAN_S0125,22
SWAN_SWAN_OUT_2,9:01:00,9:01:00,SWAN_S0124,23
SWAN_SWAN_OUT_2,9:06:00,9:06:00,SWAN_S0123,24
SWAN_SWAN_OUT_2,9:10:00,9:10:00,SWAN_S0122,25
SWAN_SWAN_OUT_2,9:12:00,9:12:00,SWAN_S0121,26
SWAN_SWAN_OUT_2,9:14:00,9:14:00,SWAN_S0120,27
SWAN_SWAN_OUT_2,9:15:00,9:15:00,SWAN_S0119,28
SWAN_SWAN_OUT_2,9:17:00,9:17:00,SWAN_S0118,29
SWAN_SWAN_OUT_2,9:18:00,9:18:00,SWAN_S0117,30
SWAN_SWAN_OUT_2,9:23:00,9:23:00,SWAN_S0116,31
SWAN_SWAN_OUT_2,9:23:00,9:23:00,SWAN_S0115,32
SWAN_SWAN_OUT_2,9:24:00,9:24:00,SWAN_S0114,33
SWAN_SWAN_OUT_2,9:25:00,9:25:00,SWAN_S0113,34
SWAN_SWAN_OUT_2,9:26:00,9:26:00,SWAN_S0053,35
SWAN_SWAN_OUT_2,9:28:00,9:28:00,SWAN_S0074,36
SWAN_SWAN_OUT_2,9:30:00,9:30:00,SWAN_S0112,37
SWAN_SWAN_OUT_2,9:31:00,9:31:00,SWAN_S0111,38
SWAN_SWAN_OUT_2,9:36:00,9:36:00,SWAN_S0001,39
SWAN_SWAN_OUT_2,9:51:00,9:51:00,SWAN_S0001,40
SWAN_SWAN_OUT_2,9:53:00,9:53:00,SWAN_S0110,41
SWAN_SWAN_OUT_2,9:55:00,9:55:00,SWAN_S0109,42
SWAN_SWAN_OUT_2,9:56:00,9:56:00,SWAN_S0067,43
SWAN_SWAN_OUT_2,9:57:00,9:57:00,SWAN_S0066,44
SWAN_SWAN_OUT_2,9:58:00,9:58:00,SWAN_S0108,45
SWAN_SWAN_OUT_2,9:59:00,9:59:00,SWAN_S0130,46
SWAN_SWAN_OUT_2,10:00:00,10:00:00,SWAN_S0106,47
SWAN_SWAN_OUT_2,10:01:00,10:01:00,SWAN_S0105,48
SWAN_SWAN_OUT_2,10:03:00,10:03:00,SWAN_S0102,49
SWAN_SWAN_OUT_2,10:07:00,10:07:00,SWAN_S0103,50
SWAN_SWAN_OUT_2,10:08:00,10:08:00,SWAN_S0104,51
SWAN_SWAN_OUT_2,10:10:00,10:10:00,SWAN_S0101,52
SWAN_SWAN_OUT_2,10:11:00,10:11:00,SWAN_S0100,53
SWAN_SWAN_OUT_2,10:16:00,10:16:00,SWAN_S0099,54
SWAN_SWAN_OUT_2,10:17:00,10:17:00,SWAN_S0098,55
SWAN_SWAN_OUT_2,10:20:00,10:20:00,SWAN_S0097,56
SWAN_SWAN_OUT_2,10:21:00,10:21:00,SWAN_S0096,57
SWAN_SWAN_OUT_2,10:23:00,10:23:00,SWAN_S0095,58
SWAN_SWAN_OUT_2,10:23:00,10:23:00,SWAN_S0094,59
SWAN_SWAN_OUT_2,10:24:00,10:24:00,SWAN_S0093,60
SWAN_SWAN_OUT_2,10:26:00,10:26:00,SWAN_S0092,61
SWAN_SWAN_OUT_3,10:26:00,10:26:00,SWAN_S0092,1
SWAN_SWAN_OUT_3,10:27:00,10:27:00,SWAN_S0091,2
SWAN_SWAN_OUT_3,10:28:00,10:28:00,SWAN_S0090,3
SWAN_SWAN_OUT_3,10:29:00,10:29:00,SWAN_S0089,4
SWAN_SWAN_OUT_3,10:30:00,10:30:00,SWAN_S0088,5
SWAN_SWAN_OUT_3,10:31:00,10:31:00,SWAN_S0087,6
SWAN_SWAN_OUT_3,10:32:00,10:32:00,SWAN_S0086,7
SWAN_SWAN_OUT_3,10:33:00,10:33:00,SWAN_S0085,8
SWAN_SWAN_OUT_3,10:34:00,10:34:00,SWAN_S0084,9
SWAN_SWAN_OUT_3,10:35:00,10:35:00,SWAN_S0083,10
SWAN_SWAN_OUT_3,10:36:00,10:36:00,SWAN_S0082,11
SWAN_SWAN_OUT_3,10:37:00,10:37:00,SWAN_S0081,12
SWAN_SWAN_OUT_3,10:38:00,10:38:00,SWAN_S0080,13
SWAN_SWAN_OUT_3,10:40:00,10:40:00,SWAN_S0079,14
SWAN_SWAN_OUT_3,10:41:00,10:41:00,SWAN_S0078,15
SWAN_SWAN_OUT_3,10:42:00,10:42:00,SWAN_S0077,16
SWAN_SWAN_OUT_3,10:47:00,10:47:00,SWAN_S0076,17
SWAN_SWAN_OUT_3,10:50:00,10:50:00,SWAN_S0076,18
SWAN_SWAN_OUT_3,10:50:00,10:50:00,SWAN_S0036,19
SWAN_SWAN_OUT_3,10:52:00,10:52:00,SWAN_S0127,20
SWAN_SWAN_OUT_3,10:54:00,10:54:00,SWAN_S0129,21
SWAN_SWAN_OUT_3,10:56:00,10:56:00,SWAN_S0125,22
SWAN_SWAN_OUT_3,10:58:00,10:58:00,SWAN_S0124,23
SWAN_SWAN_OUT_3,11:03:00,11:03:00,SWAN_S0123,24
SWAN_SWAN_OUT_3,11:06:00,11:06:00,SWAN_S0122,25
SWAN_SWAN_OUT_3,11:08:00,11:08:00,SWAN_S0121,26
SWAN_SWAN_OUT_3,11:10:00,11:10:00,SWAN_S0120,27
SWAN_SWAN_OUT_3,11:11:00,11:11:00,SWAN_S0119,28
SWAN_SWAN_OUT_3,11:13:00,11:13:00,SWAN_S0118,29
SWAN_SWAN_OUT_3,11:14:00,11:14:00,SWAN_S0117,30
SWAN_SWAN_OUT_3,11:18:00,11:18:00,SWAN_S0116,31
SWAN_SWAN_OUT_3,11:18:00,11:18:00,SWAN_S0115,32
SWAN_SWAN_OUT_3,11:19:00,11:19:00,SWAN_S0114,33
SWAN_SWAN_OUT_3,11:20:00,11:20:00,SWAN_S0113,34
SWAN_SWAN_OUT_3,11:21:00,11:21:00,SWAN_S0053,35
SWAN_SWAN_OUT_3,11:23:00,11:23:00,SWAN_S0074,36
SWAN_SWAN_OUT_3,11:25:00,11:25:00,SWAN_S0112,37
SWAN_SWAN_OUT_3,11:26:00,11:26:00,SWAN_S0111,38
SWAN_SWAN_OUT_3,11:30:00,11:30:00,SWAN_S0001,39
SWAN_SWAN_OUT_3,11:45:00,11:45:00,SWAN_S0001,40
SWAN_SWAN_OUT_3,11:47:00,11:47:00,SWAN_S0110,41
SWAN_SWAN_OUT_3,11:49:00,11:49:00,SWAN_S0109,42
SWAN_SWAN_OUT_3,11:50:00,11:50:00,SWAN_S0067,43
SWAN_SWAN_OUT_3,11:51:00,11:51:00,SWAN_S0066,44
SWAN_SWAN_OUT_3,11:52:00,11:52:00,SWAN_S0108,45
SWAN_SWAN_OUT_3,11:53:00,11:53:00,SWAN_S0130,46
SWAN_SWAN_OUT_3,11:54:00,11:54:00,SWAN_S0106,47
SWAN_SWAN_OUT_3,11:55:00,11:55:00,SWAN_S0105,48
SWAN_SWAN_OUT_3,11:57:00,11:57:00,SWAN_S0102,49
SWAN_SWAN_OUT_3,12:01:00,12:01:00,SWAN_S0103,50
SWAN_SWAN_OUT_3,12:02:00,12:02:00,SWAN_S0104,51
SWAN_SWAN_OUT_3,12:04:00,12:04:00,SWAN_S0101,52
SWAN_SWAN_OUT_3,12:05:00,12:05:00,SWAN_S0100,53
SWAN_SWAN_OUT_3,12:10:00,12:10:00,SWAN_S0099,54
SWAN_SWAN_OUT_3,12:11:00,12:11:00,SWAN_S0098,55
SWAN_SWAN_OUT_3,12:14:00,12:14:00,SWAN_S0097,56
SWAN_SWAN_OUT_3,12:15:00,12:15:00,SWAN_S0096,57
SWAN_SWAN_OUT_3,12:17:00,12:17:00,SWAN_S0095,58
SWAN_SWAN_OUT_3,12:17:00,12:17:00,SWAN_S0094,59
SWAN_SWAN_OUT_3,12:18:00,12:18:00,SWAN_S0093,60
SWAN_SWAN_OUT_3,12:20:00,12:20:00,SWAN_S0092,61
SWAN_SWAN_OUT_4,12:20:00,12:20:00,SWAN_S0092,1
SWAN_SWAN_OUT_4,12:21:00,12:21:00,SWAN_S0091,2
SWAN_SWAN_OUT_4,12:21:00,12:21:00,SWAN_S0090,3
SWAN_SWAN_OUT_4,12:22:00,12:22:00,SWAN_S0089,4
SWAN_SWAN_OUT_4,12:22:00,12:22:00,SWAN_S0088,5
SWAN_SWAN_OUT_4,12:23:00,12:23:00,SWAN_S0087,6
SWAN_SWAN_OUT_4,12:24:00,12:24:00,SWAN_S0086,7
SWAN_SWAN_OUT_4,12:25:00,12:25:00,SWAN_S0085,8
SWAN_SWAN_OUT_4,12:26:00,12:26:00,SWAN_S0084,9
SWAN_SWAN_OUT_4,12:27:00,12:27:00,SWAN_S0083,10
SWAN_SWAN_OUT_4,12:28:00,12:28:00,SWAN_S0082,11
SWAN_SWAN_OUT_4,12:28:00,12:28:00,SWAN_S0081,12
SWAN_SWAN_OUT_4,12:29:00,12:29:00,SWAN_S0080,13
SWAN_SWAN_OUT_4,12:30:00,12:30:00,SWAN_S0079,14
SWAN_SWAN_OUT_4,12:31:00,12:31:00,SWAN_S0078,15
SWAN_SWAN_OUT_4,12:32:00,12:32:00,SWAN_S0077,16
SWAN_SWAN_OUT_4,12:37:00,12:37:00,SWAN_S0076,17
SWAN_SWAN_OUT_4,12:37:00,12:37:00,SWAN_S0076,18
SWAN_SWAN_OUT_4,12:37:00,12:37:00,SWAN_S0036,19
SWAN_SWAN_OUT_4,12:39:00,12:39:00,SWAN_S0127,20
SWAN_SWAN_OUT_4,12:41:00,12:41:00,SWAN_S0129,21
SWAN_SWAN_OUT_4,12:43:00,12:43:00,SWAN_S0125,22
SWAN_SWAN_OUT_4,12:45:00,12:45:00,SWAN_S0124,23
SWAN_SWAN_OUT_4,12:49:00,12:49:00,SWAN_S0123,24
SWAN_SWAN_OUT_4,12:53:00,12:53:00,SWAN_S0122,25
SWAN_SWAN_OUT_4,12:55:00,12:55:00,SWAN_S0121,26
SWAN_SWAN_OUT_4,12:57:00,12:57:00,SWAN_S0120,27
SWAN_SWAN_OUT_4,12:58:00,12:58:00,SWAN_S0119,28
SWAN_SWAN_OUT_4,13:00:00,13:00:00,SWAN_S0118,29
SWAN_SWAN_OUT_4,13:01:00,13:01:00,SWAN_S0117,30
SWAN_SWAN_OUT_4,13:04:00,13:04:00,SWAN_S0116,31
SWAN_SWAN_OUT_4,13:04:00,13:04:00,SWAN_S0115,32
SWAN_SWAN_OUT_4,13:05:00,13:05:00,SWAN_S0114,33
SWAN_SWAN_OUT_4,13:06:00,13:06:00,SWAN_S0113,34
SWAN_SWAN_OUT_4,13:07:00,13:07:00,SWAN_S0053,35
SWAN_SWAN_OUT_4,13:09:00,13:09:00,SWAN_S0074,36
SWAN_SWAN_OUT_4,13:11:00,13:11:00,SWAN_S0112,37
SWAN_SWAN_OUT_4,13:12:00,13:12:00,SWAN_S0111,38
SWAN_SWAN_OUT_4,13:17:00,13:17:00,SWAN_S0001,39
SWAN_SWAN_OUT_4,13:29:00,13:29:00,SWAN_S0001,40
SWAN_SWAN_OUT_4,13:31:00,13:31:00,SWAN_S0110,41
SWAN_SWAN_OUT_4,13:33:00,13:33:00,SWAN_S0109,42
SWAN_SWAN_OUT_4,13:34:00,13:34:00,SWAN_S0067,43
SWAN_SWAN_OUT_4,13:35:00,13:35:00,SWAN_S0066,44
SWAN_SWAN_OUT_4,13:36:00,13:36:00,SWAN_S0108,45
SWAN_SWAN_OUT_4,13:37:00,13:37:00,SWAN_S0130,46
SWAN_SWAN_OUT_4,13:38:00,13:38:00,SWAN_S0106,47
SWAN_SWAN_OUT_4,13:39:00,13:39:00,SWAN_S0105,48
SWAN_SWAN_OUT_4,13:41:00,13:41:00,SWAN_S0102,49
SWAN_SWAN_OUT_4,13:45:00,13:45:00,SWAN_S0103,50
SWAN_SWAN_OUT_4,13:46:00,13:46:00,SWAN_S0104,51
SWAN_SWAN_OUT_4,13:48:00,13:48:00,SWAN_S0101,52
SWAN_SWAN_OUT_4,13:49:00,13:49:00,SWAN_S0100,53
SWAN_SWAN_OUT_4,13:54:00,13:54:00,SWAN_S0099,54
SWAN_SWAN_OUT_4,13:55:00,13:55:00,SWAN_S0098,55
SWAN_SWAN_OUT_4,13:58:00,13:58:00,SWAN_S0097,56
SWAN_SWAN_OUT_4,13:59:00,13:59:00,SWAN_S0096,57
SWAN_SWAN_OUT_4,14:01:00,14:01:00,SWAN_S0095,58
SWAN_SWAN_OUT_4,14:01:00,14:01:00,SWAN_S0094,59
SWAN_SWAN_OUT_4,14:02:00,14:02:00,SWAN_S0093,60
SWAN_SWAN_OUT_4,14:04:00,14:04:00,SWAN_S0092,61
SWAN_SWAN_OUT_5,14:04:00,14:04:00,SWAN_S0092,1
SWAN_SWAN_OUT_5,14:05:00,14:05:00,SWAN_S0091,2
SWAN_SWAN_OUT_5,14:05:00,14:05:00,SWAN_S0090,3
SWAN_SWAN_OUT_5,14:06:00,14:06:00,SWAN_S0089,4
SWAN_SWAN_OUT_5,14:06:00,14:06:00,SWAN_S0088,5
SWAN_SWAN_OUT_5,14:07:00,14:07:00,SWAN_S0087,6
SWAN_SWAN_OUT_5,14:08:00,14:08:00,SWAN_S0086,7
SWAN_SWAN_OUT_5,14:09:00,14:09:00,SWAN_S0085,8
SWAN_SWAN_OUT_5,14:10:00,14:10:00,SWAN_S0084,9
SWAN_SWAN_OUT_5,14:11:00,14:11:00,SWAN_S0083,10
SWAN_SWAN_OUT_5,14:12:00,14:12:00,SWAN_S0082,11
SWAN_SWAN_OUT_5,14:12:00,14:12:00,SWAN_S0081,12
SWAN_SWAN_OUT_5,14:13:00,14:13:00,SWAN_S0080,13
SWAN_SWAN_OUT_5,14:14:00,14:14:00,SWAN_S0079,14
SWAN_SWAN_OUT_5,14:15:00,14:15:00,SWAN_S0078,15
SWAN_SWAN_OUT_5,14:16:00,14:16:00,SWAN_S0077,16
SWAN_SWAN_OUT_5,14:21:00,14:21:00,SWAN_S0076,17
SWAN_SWAN_OUT_5,14:21:00,14:21:00,SWAN_S0076,18
SWAN_SWAN_OUT_5,14:21:00,14:21:00,SWAN_S0036,19
SWAN_SWAN_OUT_5,14:23:00,14:23:00,SWAN_S0127,20
SWAN_SWAN_OUT_5,14:25:00,14:25:00,SWAN_S0129,21
SWAN_SWAN_OUT_5,14:27:00,14:27:00,SWAN_S0125,22
SWAN_SWAN_OUT_5,14:29:00,14:29:00,SWAN_S0124,23
SWAN_SWAN_OUT_5,14:33:00,14:33:00,SWAN_S0123,24
SWAN_SWAN_OUT_5,14:37:00,14:37:00,SWAN_S0122,25
SWAN_SWAN_OUT_5,14:39:00,14:39:00,SWAN_S0121,26
SWAN_SWAN_OUT_5,14:41:00,14:41:00,SWAN_S0120,27
SWAN_SWAN_OUT_5,14:42:00,14:42:00,SWAN_S0119,28
SWAN_SWAN_OUT_5,14:44:00,14:44:00,SWAN_S0118,29
SWAN_SWAN_OUT_5,14:45:00,14:45:00,SWAN_S0117,30
SWAN_SWAN_OUT_5,14:48:00,14:48:00,SWAN_S0116,31
SWAN_SWAN_OUT_5,14:48:00,14:48:00,SWAN_S0115,32
SWAN_SWAN_OUT_5,14:49:00,14:49:00,SWAN_S0114,33
SWAN_SWAN_OUT_5,14:50:00,14:50:00,SWAN_S0113,34
SWAN_SWAN_OUT_5,14:51:00,14:51:00,SWAN_S0053,35
SWAN_SWAN_OUT_5,14:53:00,14:53:00,SWAN_S0074,36
SWAN_SWAN_OUT_5,14:55:00,14:55:00,SWAN_S0112,37
SWAN_SWAN_OUT_5,14:56:00,14:56:00,SWAN_S0111,38
SWAN_SWAN_OUT_5,15:01:00,15:01:00,SWAN_S0001,39
SWAN_SWAN_OUT_5,15:16:00,15:16:00,SWAN_S0001,40
SWAN_SWAN_OUT_5,15:18:00,15:18:00,SWAN_S0110,41
SWAN_SWAN_OUT_5,15:20:00,15:20:00,SWAN_S0109,42
SWAN_SWAN_OUT_5,15:21:00,15:21:00,SWAN_S0067,43
SWAN_SWAN_OUT_5,15:22:00,15:22:00,SWAN_S0066,44
SWAN_SWAN_OUT_5,15:23:00,15:23:00,SWAN_S0108,45
SWAN_SWAN_OUT_5,15:24:00,15:24:00,SWAN_S0130,46
SWAN_SWAN_OUT_5,15:25:00,15:25:00,SWAN_S0106,47
SWAN_SWAN_OUT_5,15:26:00,15:26:00,SWAN_S0105,48
SWAN_SWAN_OUT_5,15:28:00,15:28:00,SWAN_S0102,49
SWAN_SWAN_OUT_5,15:32:00,15:32:00,SWAN_S0103,50
SWAN_SWAN_OUT_5,15:33:00,15:33:00,SWAN_S0104,51
SWAN_SWAN_OUT_5,15:35:00,15:35:00,SWAN_S0101,52
SWAN_SWAN_OUT_5,15:36:00,15:36:00,SWAN_S0100,53
SWAN_SWAN_OUT_5,15:41:00,15:41:00,SWAN_S0099,54
SWAN_SWAN_OUT_5,15:42:00,15:42:00,SWAN_S0098,55
SWAN_SWAN_OUT_5,15:45:00,15:45:00,SWAN_S0097,56
SWAN_SWAN_OUT_5,15:46:00,15:46:00,SWAN_S0096,57
SWAN_SWAN_OUT_5,15:48:00,15:48:00,SWAN_S0095,58
SWAN_SWAN_OUT_5,15:48:00,15:48:00,SWAN_S0094,59
SWAN_SWAN_OUT_5,15:49:00,15:49:00,SWAN_S0093,60
SWAN_SWAN_OUT_5,15:51:00,15:51:00,SWAN_S0092,61
SWAN_SWAN_OUT_6,15:51:00,15:51:00,SWAN_S0092,1
SWAN_SWAN_OUT_6,15:52:00,15:52:00,SWAN_S0091,2
SWAN_SWAN_OUT_6,15:52:00,15:52:00,SWAN_S0090,3
SWAN_SWAN_OUT_6,15:53:00,15:53:00,SWAN_S0089,4
SWAN_SWAN_OUT_6,15:53:00,15:53:00,SWAN_S0088,5
SWAN_SWAN_OUT_6,15:54:00,15:54:00,SWAN_S0087,6
SWAN_SWAN_OUT_6,15:55:00,15:55:00,SWAN_S0086,7
SWAN_SWAN_OUT_6,15:56:00,15:56:00,SWAN_S0085,8
SWAN_SWAN_OUT_6,15:57:00,15:57:00,SWAN_S0084,9
SWAN_SWAN_OUT_6,15:58:00,15:58:00,SWAN_S0083,10
SWAN_SWAN_OUT_6,15:59:00,15:59:00,SWAN_S0082,11
SWAN_SWAN_OUT_6,15:59:00,15:59:00,SWAN_S0081,12
SWAN_SWAN_OUT_6,16:00:00,16:00:00,SWAN_S0080,13
SWAN_SWAN_OUT_6,16:01:00,16:01:00,SWAN_S0079,14
SWAN_SWAN_OUT_6,16:02:00,16:02:00,SWAN_S0078,15
SWAN_SWAN_OUT_6,16:03:00,16:03:00,SWAN_S0077,16
SWAN_SWAN_OUT_6,16:08:00,16:08:00,SWAN_S0076,17
SWAN_SWAN_OUT_6,16:08:00,16:08:00,SWAN_S0076,18
SWAN_SWAN_OUT_6,16:08:00,16:08:00,SWAN_S0036,19
SWAN_SWAN_OUT_6,16:10:00,16:10:00,SWAN_S0127,20
SWAN_SWAN_OUT_6,16:12:00,16:12:00,SWAN_S0129,21
SWAN_SWAN_OUT_6,16:14:00,16:14:00,SWAN_S0125,22
SWAN_SWAN_OUT_6,16:16:00,16:16:00,SWAN_S0124,23
SWAN_SWAN_OUT_6,16:20:00,16:20:00,SWAN_S0123,24
SWAN_SWAN_OUT_6,16:24:00,16:24:00,SWAN_S0122,25
SWAN_SWAN_OUT_6,16:26:00,16:26:00,SWAN_S0121,26
SWAN_SWAN_OUT_6,16:28:00,16:28:00,SWAN_S0120,27
SWAN_SWAN_OUT_6,16:29:00,16:29:00,SWAN_S0119,28
SWAN_SWAN_OUT_6,16:31:00,16:31:00,SWAN_S0118,29
SWAN_SWAN_OUT_6,16:32:00,16:32:00,SWAN_S0117,30
SWAN_SWAN_OUT_6,16:35:00,16:35:00,SWAN_S0116,31
SWAN_SWAN_OUT_6,16:35:00,16:35:00,SWAN_S0115,32
SWAN_SWAN_OUT_6,16:36:00,16:36:00,SWAN_S0114,33
SWAN_SWAN_OUT_6,16:37:00,16:37:00,SWAN_S0113,34
SWAN_SWAN_OUT_6,16:38:00,16:38:00,SWAN_S0053,35
SWAN_SWAN_OUT_6,16:40:00,16:40:00,SWAN_S0074,36
SWAN_SWAN_OUT_6,16:42:00,16:42:00,SWAN_S0112,37
SWAN_SWAN_OUT_6,16:43:00,16:43:00,SWAN_S0111,38
SWAN_SWAN_OUT_6,16:48:00,16:48:00,SWAN_S0001,39
SWAN_SWAN_OUT_6,17:05:00,17:05:00,SWAN_S0001,40
SWAN_SWAN_OUT_6,17:07:00,17:07:00,SWAN_S0110,41
SWAN_SWAN_OUT_6,17:09:00,17:09:00,SWAN_S0109,42
SWAN_SWAN_OUT_6,17:10:00,17:10:00,SWAN_S0067,43
SWAN_SWAN_OUT_6,17:11:00,17:11:00,SWAN_S0066,44
SWAN_SWAN_OUT_6,17:12:00,17:12:00,SWAN_S0108,45
SWAN_SWAN_OUT_6,17:13:00,17:13:00,SWAN_S0130,46
SWAN_SWAN_OUT_6,17:14:00,17:14:00,SWAN_S0106,47
SWAN_SWAN_OUT_6,17:15:00,17:15:00,SWAN_S0105,48
SWAN_SWAN_OUT_6,17:17:00,17:17:00,SWAN_S0102,49
SWAN_SWAN_OUT_6,17:21:00,17:21:00,SWAN_S0103,50
SWAN_SWAN_OUT_6,17:22:00,17:22:00,SWAN_S0104,51
SWAN_SWAN_OUT_6,17:24:00,17:24:00,SWAN_S0101,52
